objectid,kode_kec_spatial,nama_prop,nama_kab,nama_kec,jumlah_penduduk,kepadatan_penduduk,jumlah_kk,luas_wilayah,pertumbuhan_2022,pertumbuhan_2021,pertumbuhan_2020,perpindahan_pddk,jumlah_desa,jumlah_kelurahan,perdagangan,nelayan,wiraswasta,tidak_blm_sekolah,slta,s1
,130208.0,SUMATERA BARAT,SOLOK,BUKIT SUNDI,27485.0,7.61279232,8571.0,79.38,1.0,2.0,2.0,98.0,5.0,,59.0,2.0,1610.0,7767.0,4273.0,1308.0
,731001.0,SULAWESI SELATAN,PANGKAJENE KEPULAUAN,LIUKANG TANGAYA,20579.0,22.87512951,6219.0,48.84,1.0,2.0,2.0,60.0,8.0,1.0,11.0,4565.0,318.0,5431.0,866.0,208.0
,197101.0,KEP. BANGKA BELITUNG,KOTA PANGKAL PINANG,BUKIT INTAN,43270.0,406.58300013,14076.0,37.23,2.0,2.0,2.0,157.0,,7.0,119.0,335.0,2917.0,9940.0,10969.0,2444.0
,731003.0,SULAWESI SELATAN,PANGKAJENE KEPULAUAN,LIUKANG TUPABBIRING,18879.0,21.18992522,5628.0,2.12,2.0,2.0,2.0,66.0,7.0,2.0,11.0,4396.0,360.0,4358.0,1368.0,296.0
,731013.0,SULAWESI SELATAN,PANGKAJENE KEPULAUAN,LIUKANG TUPABBIRING UTARA,14500.0,16.11968775,4431.0,2.82,2.0,2.0,2.0,47.0,7.0,,25.0,3029.0,426.0,3208.0,1355.0,263.0
,640203.0,KALIMANTAN TIMUR,KUTAI KARTANEGARA,LOA JANAN,76051.0,2.80147872,26671.0,629.33,2.0,2.0,2.0,429.0,8.0,,61.0,48.0,4323.0,18374.0,23038.0,1989.0
,720707.0,SULAWESI TENGAH,BANGGAI KEPULAUAN,BUKO,10384.0,4.2661168,3565.0,188.21,1.0,1.0,2.0,43.0,13.0,,2.0,196.0,545.0,1830.0,1994.0,526.0
,720718.0,SULAWESI TENGAH,BANGGAI KEPULAUAN,BUKO SELATAN,9053.0,3.73866963,3082.0,142.37,1.0,1.0,1.0,38.0,11.0,,,369.0,537.0,1694.0,1545.0,350.0
,810501.0,MALUKU,SERAM BAGIAN TIMUR,BULA,26695.0,4.64417887,7813.0,950.51,2.0,2.0,2.0,401.0,10.0,,15.0,374.0,1912.0,6984.0,7805.0,2468.0
,810512.0,MALUKU,SERAM BAGIAN TIMUR,BULA BARAT,8540.0,1.50975112,2651.0,914.43,1.0,2.0,2.0,98.0,13.0,,8.0,100.0,318.0,2016.0,1729.0,180.0
,720706.0,SULAWESI TENGAH,BANGGAI KEPULAUAN,BULAGI,9870.0,4.09966487,3477.0,318.6,1.0,1.0,2.0,43.0,15.0,1.0,3.0,164.0,466.0,1533.0,2219.0,582.0
,720709.0,SULAWESI TENGAH,BANGGAI KEPULAUAN,BULAGI SELATAN,10506.0,4.34032837,3531.0,332.57,1.0,1.0,2.0,27.0,20.0,,,263.0,268.0,2684.0,1436.0,349.0
,720717.0,SULAWESI TENGAH,BANGGAI KEPULAUAN,BULAGI UTARA,10098.0,4.15039707,3413.0,318.92,1.0,1.0,2.0,39.0,11.0,1.0,6.0,324.0,485.0,1649.0,1997.0,405.0
,357829.0,JAWA TIMUR,KOTA SURABAYA,BULAK,47082.0,139.01912629,15293.0,5.61,1.0,2.0,2.0,102.0,,4.0,32.0,625.0,2381.0,14659.0,11376.0,3407.0
,741102.0,SULAWESI TENGGARA,KOLAKA TIMUR,LOEA,7835.0,1.95364795,2470.0,95.24,2.0,2.0,2.0,19.0,7.0,2.0,15.0,2.0,300.0,1840.0,1680.0,272.0
,140910.0,RIAU,KUANTAN SINGINGI,LOGAS TANAH DARAT,26593.0,4.77274801,8338.0,451.03,2.0,2.0,2.0,111.0,15.0,,109.0,1.0,2654.0,8887.0,3300.0,549.0
,321218.0,JAWA BARAT,INDRAMAYU,LOHBENER,60425.0,28.93322723,22600.0,38.37,1.0,1.0,2.0,98.0,12.0,,246.0,57.0,16081.0,13233.0,10140.0,1362.0
,740318.0,SULAWESI TENGGARA,MUNA,LOHIA,15967.0,8.58675148,4874.0,58.49,1.0,1.0,2.0,55.0,9.0,,31.0,272.0,522.0,3647.0,3700.0,857.0
,217105.0,KEPULAUAN RIAU,KOTA BATAM,BULANG,12197.0,11.68225202,3861.0,158.82,2.0,2.0,2.0,55.0,,6.0,5.0,2536.0,675.0,5278.0,1410.0,164.0
,720224.0,SULAWESI TENGAH,POSO,LORE TIMUR,7179.0,0.95018109,2361.0,109.85,1.0,1.0,2.0,32.0,5.0,,5.0,,281.0,1452.0,1617.0,114.0
,720207.0,SULAWESI TENGAH,POSO,LORE UTARA,16509.0,2.17786277,5373.0,456.1,1.0,1.0,1.0,130.0,7.0,,8.0,2.0,553.0,3142.0,3444.0,404.0
,321220.0,JAWA BARAT,INDRAMAYU,LOSARANG,57983.0,27.72179556,21162.0,138.99,1.0,1.0,2.0,132.0,12.0,,57.0,182.0,15178.0,16049.0,8073.0,1146.0
,750314.0,GORONTALO,BONE BOLANGO,BULANGO ULU,4408.0,2.30227877,1394.0,259.46,2.0,2.0,2.0,2.0,6.0,,,1.0,42.0,925.0,410.0,65.0
,750305.0,GORONTALO,BONE BOLANGO,BULANGO UTARA,8551.0,4.4849174,2773.0,108.49,2.0,2.0,2.0,3.0,9.0,,3.0,6.0,206.0,1621.0,1549.0,419.0
,750317.0,GORONTALO,BONE BOLANGO,BULAWA,5748.0,3.01376709,1758.0,92.18,2.0,2.0,2.0,7.0,9.0,,1.0,316.0,101.0,1073.0,764.0,155.0
,510806.0,BALI,BULELENG,BULELENG,155173.0,117.5354318,48895.0,47.06,1.0,1.0,2.0,920.0,12.0,17.0,346.0,244.0,10598.0,47675.0,36722.0,10655.0
,620903.0,KALIMANTAN TENGAH,LAMANDAU,BULIK,43705.0,5.59300267,15768.0,904.99,2.0,2.0,2.0,278.0,13.0,1.0,98.0,27.0,3678.0,11920.0,7597.0,2408.0
,620904.0,KALIMANTAN TENGAH,LAMANDAU,BULIK TIMUR,8998.0,1.15167011,3244.0,1626.18,1.0,1.0,2.0,17.0,12.0,,7.0,,412.0,2279.0,1104.0,201.0
,760416.0,SULAWESI BARAT,POLEWALI MANDAR,BULO,10866.0,5.24704959,3186.0,238.05,2.0,2.0,2.0,21.0,9.0,,,,352.0,4403.0,879.0,118.0
,331702.0,JAWA TENGAH,REMBANG,BULU,28631.0,27.49586039,10323.0,104.02,1.0,1.0,1.0,23.0,16.0,,10.0,45.0,4503.0,5393.0,4492.0,581.0
,331102.0,JAWA TENGAH,SUKOHARJO,BULU,37322.0,75.65902782,13107.0,47.16,1.0,1.0,1.0,48.0,12.0,,109.0,2.0,5784.0,6956.0,7661.0,1228.0
,332301.0,JAWA TENGAH,TEMANGGUNG,BULU,50379.0,57.95794337,16952.0,3011.0,1.0,1.0,2.0,70.0,19.0,,513.0,,1624.0,13182.0,5006.0,1115.0
,760107.0,SULAWESI BARAT,PASANGKAYU,BULU TABA,12175.0,4.2642851,3922.0,666.9,2.0,2.0,2.0,78.0,7.0,,17.0,5.0,469.0,3576.0,1944.0,394.0
,331218.0,JAWA TENGAH,WONOGIRI,BULUKERTO,35664.0,18.72968314,12462.0,46.41,1.0,1.0,1.0,68.0,9.0,1.0,2588.0,1.0,3202.0,7355.0,3695.0,531.0
,730207.0,SULAWESI SELATAN,BULUKUMBA,BULUKUMPA,56741.0,48.06946325,19006.0,176.63,1.0,1.0,1.0,139.0,14.0,3.0,66.0,48.0,4316.0,12368.0,10010.0,2579.0
,350714.0,JAWA TIMUR,MALANG,BULULAWANG,72784.0,20.77134506,24544.0,48.27,1.0,1.0,2.0,111.0,14.0,,394.0,6.0,7716.0,14092.0,16175.0,3026.0
,730706.0,SULAWESI SELATAN,SINJAI,BULUPODDO,18470.0,21.24487428,5909.0,104.48,1.0,2.0,2.0,60.0,7.0,,20.0,11.0,841.0,5191.0,2123.0,664.0
,330506.0,JAWA TENGAH,KEBUMEN,BULUSPESANTREN,61890.0,46.13822052,20340.0,53.75,1.0,2.0,2.0,70.0,21.0,,27.0,4.0,4684.0,10866.0,12421.0,1795.0
,350619.0,JAWA TIMUR,KEDIRI,KANDANGAN,53137.0,34.71533504,18877.0,60.85,1.0,1.0,1.0,119.0,12.0,,693.0,,3138.0,8488.0,10289.0,1560.0
,332306.0,JAWA TENGAH,TEMANGGUNG,KANDANGAN,54385.0,62.36110051,17971.0,63.4,1.0,1.0,2.0,47.0,16.0,,786.0,1.0,2115.0,23907.0,5132.0,1006.0
,321221.0,JAWA BARAT,INDRAMAYU,KANDANGHAUR,97604.0,46.78727356,34654.0,84.34,1.0,1.0,2.0,214.0,13.0,,33.0,10423.0,16679.0,22408.0,13556.0,1822.0
,180814.0,LAMPUNG,WAY KANAN,BUMI AGUNG,29357.0,8.31034998,9397.0,180.2,1.0,2.0,2.0,108.0,10.0,,98.0,2.0,2081.0,6951.0,3742.0,483.0
,630111.0,KALIMANTAN SELATAN,TANAH LAUT,BUMI MAKMUR,14347.0,3.72653312,5078.0,96.25,2.0,2.0,2.0,39.0,11.0,,72.0,600.0,457.0,3465.0,1468.0,215.0
,180224.0,LAMPUNG,LAMPUNG TENGAH,BUMI NABUNG,36790.0,8.01479087,13086.0,106.02,1.0,2.0,2.0,53.0,7.0,,62.0,14.0,3225.0,6730.0,4355.0,494.0
,180214.0,LAMPUNG,LAMPUNG TENGAH,BUMI RATU NUBAN,34477.0,7.52351647,11524.0,64.85,1.0,2.0,2.0,116.0,10.0,,35.0,1.0,4884.0,6536.0,7699.0,745.0
,720609.0,SULAWESI TENGAH,MOROWALI,BUMI RAYA,16681.0,3.69743771,5956.0,132.23,2.0,2.0,2.0,48.0,13.0,,11.0,594.0,1009.0,3463.0,4305.0,810.0
,187120.0,LAMPUNG,KOTA BANDAR LAMPUNG,BUMI WARAS,58169.0,317.41271871,17999.0,4.28,1.0,2.0,2.0,190.0,,5.0,209.0,382.0,2926.0,13088.0,14968.0,1390.0
,357902.0,JAWA TIMUR,KOTA BATU,BUMIAJI,63759.0,325.87938404,21830.0,124.97,1.0,1.0,2.0,87.0,9.0,,1856.0,2.0,2450.0,9990.0,12938.0,2764.0
,332903.0,JAWA TENGAH,BREBES,BUMIAYU,115976.0,66.36064746,38862.0,81.72,1.0,2.0,2.0,216.0,15.0,,267.0,4.0,13245.0,18426.0,27115.0,4246.0
,332802.0,JAWA TENGAH,TEGAL,BUMIJAWA,107427.0,108.01188331,34456.0,122.16,1.0,2.0,2.0,281.0,18.0,,107.0,23.0,1327.0,23056.0,8788.0,1502.0
,717101.0,SULAWESI UTARA,KOTA MANADO,BUNAKEN,27565.0,172.77783595,9128.0,25.47,1.0,1.0,1.0,128.0,,5.0,42.0,446.0,872.0,5151.0,8940.0,939.0
,717110.0,SULAWESI UTARA,KOTA MANADO,BUNAKEN KEPULAUAN,6381.0,41.97027465,2279.0,18.73,1.0,1.0,1.0,32.0,,4.0,3.0,687.0,153.0,950.0,1749.0,97.0
,332601.0,JAWA TENGAH,PEKALONGAN,KANDANGSERANG,37066.0,41.17977767,11106.0,76.97,1.0,2.0,2.0,48.0,14.0,,33.0,5.0,3328.0,7393.0,1959.0,339.0
,350605.0,JAWA TIMUR,KEDIRI,KANDAT,63934.0,41.8302361,22802.0,55.64,1.0,1.0,1.0,86.0,12.0,,1266.0,5.0,11221.0,11507.0,13116.0,2433.0
,351424.0,JAWA TIMUR,PASURUAN,TOSARI,18550.0,12.33249246,6265.0,83.01,1.0,1.0,1.0,20.0,8.0,,10.0,,998.0,3126.0,1314.0,265.0
,180316.0,LAMPUNG,LAMPUNG UTARA,BUNGA MAYANG,34373.0,12.87114544,11316.0,124.13,1.0,2.0,2.0,162.0,11.0,,121.0,4.0,1423.0,8859.0,5668.0,534.0
,160811.0,SUMATERA SELATAN,OGAN KOMERING ULU TIMUR,BUNGA MAYANG,18568.0,5.39980473,5753.0,184.25,2.0,2.0,2.0,65.0,8.0,,34.0,1.0,295.0,5398.0,2282.0,260.0
,352512.0,JAWA TIMUR,GRESIK,BUNGAH,68598.0,54.28442712,21312.0,90.14,1.0,2.0,2.0,78.0,22.0,,27.0,1007.0,9048.0,14220.0,18268.0,4048.0
,351217.0,JAWA TIMUR,SITUBONDO,BUNGATAN,25885.0,15.48446474,10428.0,69.54,1.0,1.0,1.0,42.0,7.0,,250.0,211.0,2737.0,9954.0,3220.0,756.0
,730609.0,SULAWESI SELATAN,GOWA,BUNGAYA,18465.0,10.1108827,5952.0,205.78,1.0,1.0,1.0,36.0,5.0,2.0,19.0,2.0,336.0,7799.0,1739.0,445.0
,320531.0,JAWA BARAT,GARUT,BUNGBULANG,61173.0,19.77212304,21175.0,173.64,2.0,2.0,2.0,195.0,13.0,,133.0,52.0,8389.0,11303.0,8276.0,1392.0
,330815.0,JAWA TENGAH,MAGELANG,CANDIMULYO,51461.0,45.2812122,17489.0,50.47,1.0,1.0,2.0,37.0,19.0,,203.0,,4484.0,9330.0,8096.0,1150.0
,180117.0,LAMPUNG,LAMPUNG SELATAN,CANDIPURO,60293.0,26.91145063,19776.0,108.35,1.0,2.0,2.0,158.0,14.0,,245.0,10.0,6320.0,15161.0,8742.0,850.0
,710707.0,SULAWESI UTARA,MINAHASA TENGGARA,TOULUAAN SELATAN,5130.0,6.67874063,1662.0,92.82,1.0,1.0,1.0,21.0,10.0,,,1.0,118.0,1145.0,1031.0,97.0
,731606.0,SULAWESI SELATAN,ENREKANG,BUNGIN,5690.0,3.12865796,1647.0,247.71,1.0,2.0,2.0,19.0,6.0,,1.0,1.0,165.0,1602.0,693.0,192.0
,350203.0,JAWA TIMUR,PONOROGO,BUNGKAL,39527.0,27.79395158,15140.0,58.84,1.0,1.0,1.0,40.0,19.0,,263.0,,5310.0,6226.0,7919.0,1497.0
,731006.0,SULAWESI SELATAN,PANGKAJENE KEPULAUAN,BUNGORO,45167.0,50.60562732,14187.0,90.26,2.0,2.0,2.0,125.0,5.0,3.0,20.0,547.0,3775.0,9615.0,10112.0,2499.0
,630509.0,KALIMANTAN SELATAN,TAPIN,BUNGUR,14404.0,6.60222761,4995.0,89.67,2.0,2.0,2.0,22.0,12.0,,38.0,1.0,2794.0,3379.0,1780.0,389.0
,210305.0,KEPULAUAN RIAU,NATUNA,BUNGURAN BARAT,7937.0,3.97668015,2460.0,190.03,1.0,2.0,2.0,15.0,4.0,1.0,12.0,965.0,551.0,2027.0,1332.0,353.0
,210320.0,KEPULAUAN RIAU,NATUNA,BUNGURAN BATUBI,3934.0,1.99084113,1219.0,256.87,1.0,2.0,1.0,14.0,5.0,,5.0,220.0,368.0,855.0,693.0,183.0
,210318.0,KEPULAUAN RIAU,NATUNA,BUNGURAN SELATAN,3507.0,1.73723398,1095.0,233.15,2.0,2.0,2.0,11.0,4.0,,3.0,261.0,245.0,922.0,610.0,114.0
,350803.0,JAWA TIMUR,LUMAJANG,CANDIPURO,75354.0,40.48749706,26247.0,144.0,1.0,1.0,1.0,96.0,10.0,,116.0,6.0,23846.0,11634.0,8096.0,1448.0
,332312.0,JAWA TENGAH,TEMANGGUNG,CANDIROTO,33941.0,38.87335604,11586.0,57.06,1.0,1.0,1.0,39.0,14.0,,32.0,3.0,2862.0,7198.0,3433.0,827.0
,210307.0,KEPULAUAN RIAU,NATUNA,BUNGURAN TIMUR,28286.0,14.04243293,8763.0,146.5,2.0,2.0,2.0,152.0,3.0,4.0,46.0,815.0,2438.0,7139.0,6161.0,2324.0
,210315.0,KEPULAUAN RIAU,NATUNA,BUNGURAN TIMUR LAUT,5679.0,2.80868667,1854.0,235.12,2.0,2.0,2.0,5.0,7.0,,11.0,391.0,369.0,1683.0,833.0,223.0
,210308.0,KEPULAUAN RIAU,NATUNA,BUNGURAN UTARA,4061.0,2.02535571,1317.0,404.69,1.0,2.0,2.0,10.0,6.0,,4.0,379.0,238.0,1033.0,704.0,192.0
,327809.0,JAWA BARAT,KOTA TASIKMALAYA,BUNGURSARI,64276.0,346.60403721,20902.0,17.32,2.0,2.0,2.0,122.0,,7.0,136.0,,4676.0,11002.0,14157.0,3036.0
,321413.0,JAWA BARAT,PURWAKARTA,BUNGURSARI,62164.0,62.01842327,20976.0,46.6,2.0,2.0,2.0,179.0,10.0,,14.0,,4811.0,13422.0,17508.0,2537.0
,137105.0,SUMATERA BARAT,KOTA PADANG,BUNGUS TELUK KABUNG,28690.0,40.81735526,8423.0,85.28,2.0,2.0,2.0,116.0,,6.0,42.0,1530.0,1063.0,7150.0,7771.0,863.0
,720504.0,SULAWESI TENGAH,BUOL,BUNOBOGU,10736.0,2.84726142,3072.0,293.05,2.0,2.0,2.0,25.0,10.0,,,195.0,120.0,2447.0,1943.0,450.0
,720102.0,SULAWESI TENGAH,BANGGAI,BUNTA,19859.0,2.40122178,6589.0,576.47,1.0,1.0,1.0,56.0,18.0,4.0,12.0,559.0,1477.0,3236.0,4000.0,655.0
,732605.0,SULAWESI SELATAN,TORAJA UTARA,BUNTAO,11197.0,8.62206722,3405.0,23.38,1.0,1.0,2.0,44.0,4.0,2.0,1.0,,274.0,3478.0,2577.0,334.0
,731610.0,SULAWESI SELATAN,ENREKANG,BUNTU BATU,15980.0,8.7804986,4638.0,192.66,1.0,2.0,2.0,44.0,8.0,,12.0,1.0,378.0,3975.0,2940.0,706.0
,732613.0,SULAWESI SELATAN,TORAJA UTARA,BUNTU PEPASAN,14311.0,10.97403373,3914.0,143.16,1.0,1.0,2.0,68.0,12.0,1.0,4.0,1.0,288.0,5988.0,2166.0,276.0
,750409.0,GORONTALO,POHUWATO,BUNTULIA,13199.0,2.96291449,4315.0,501.0,2.0,2.0,2.0,10.0,7.0,,5.0,41.0,691.0,2525.0,2294.0,761.0
,760316.0,SULAWESI BARAT,MAMASA,BUNTUMALANGKA,7022.0,2.30143454,1955.0,107.91,2.0,2.0,2.0,19.0,11.0,,3.0,1.0,87.0,2111.0,1090.0,263.0
,140508.0,RIAU,PELALAWAN,BUNUT,16179.0,1.19324877,4868.0,444.65,1.0,2.0,2.0,40.0,9.0,1.0,26.0,5.0,1511.0,4449.0,2661.0,469.0
,610605.0,KALIMANTAN BARAT,KAPUAS HULU,BUNUT HILIR,8967.0,0.28500958,2933.0,722.64,1.0,2.0,2.0,16.0,11.0,,9.0,1397.0,526.0,1654.0,1531.0,206.0
,610606.0,KALIMANTAN BARAT,KAPUAS HULU,BUNUT HULU,15830.0,0.50082626,5100.0,1445.81,1.0,2.0,2.0,25.0,15.0,,5.0,18.0,2802.0,3623.0,2101.0,365.0
,650110.0,KALIMANTAN UTARA,BULUNGAN,BUNYU,11958.0,0.85354336,3887.0,256.29,2.0,2.0,2.0,56.0,3.0,,14.0,355.0,311.0,3881.0,2986.0,521.0
,732407.0,SULAWESI SELATAN,LUWU TIMUR,BURAU,35655.0,5.2670347,10995.0,297.19,2.0,2.0,2.0,133.0,18.0,,27.0,640.0,1956.0,7865.0,7993.0,1481.0
,130614.0,SUMATERA BARAT,AGAM,CANDUNG,25717.0,11.46895929,7949.0,55.53,1.0,1.0,2.0,77.0,3.0,,97.0,,2588.0,5086.0,5031.0,1552.0
,340417.0,DAERAH ISTIMEWA YOGYAKARTA,SLEMAN,CANGKRINGAN,32306.0,56.04192774,11514.0,45.54,1.0,1.0,2.0,36.0,5.0,,38.0,,1830.0,4880.0,10684.0,1951.0
,320444.0,JAWA BARAT,BANDUNG,CANGKUANG,84247.0,47.76478982,28015.0,23.54,2.0,2.0,2.0,419.0,7.0,,76.0,1.0,4843.0,16824.0,21491.0,3354.0
,321217.0,JAWA BARAT,INDRAMAYU,CANTIGI,33253.0,15.84687504,11860.0,58.43,1.0,1.0,2.0,57.0,7.0,,20.0,1277.0,7403.0,8717.0,3276.0,292.0
,352614.0,JAWA TIMUR,BANGKALAN,TRAGAH,31241.0,23.91336095,9923.0,39.74,1.0,2.0,2.0,132.0,18.0,,73.0,5.0,10158.0,11679.0,1285.0,170.0
,210206.0,KEPULAUAN RIAU,KARIMUN,BURU,10646.0,11.41701945,3561.0,65.15,1.0,2.0,2.0,19.0,2.0,2.0,15.0,1290.0,197.0,2133.0,1373.0,219.0
,920802.0,PAPUA BARAT,KAIMANA,BURUWAY,4525.0,0.24774197,1148.0,3884.56,1.0,1.0,2.0,12.0,10.0,,5.0,186.0,53.0,1537.0,569.0,67.0
,640806.0,KALIMANTAN TIMUR,KUTAI TIMUR,BUSANG,5928.0,0.18628772,1937.0,3876.37,1.0,2.0,2.0,19.0,6.0,,7.0,1.0,257.0,1770.0,851.0,182.0
,510803.0,BALI,BULELENG,BUSUNGBIU,53381.0,40.68173605,16561.0,141.42,1.0,1.0,1.0,338.0,15.0,,63.0,1.0,2029.0,15067.0,10778.0,1344.0
,610711.0,KALIMANTAN BARAT,BENGKAYANG,CAPKALA,10016.0,1.81648972,2972.0,145.92,1.0,2.0,2.0,32.0,6.0,,3.0,11.0,825.0,1819.0,1434.0,158.0
,331821.0,JAWA TENGAH,PATI,TRANGKIL,64944.0,41.00843285,23379.0,44.03,1.0,1.0,2.0,79.0,16.0,,423.0,134.0,15419.0,11558.0,13577.0,2460.0
,531307.0,NUSA TENGGARA TIMUR,LEMBATA,BUYASURI,22748.0,17.56242582,6916.0,123.34,1.0,1.0,1.0,63.0,20.0,,18.0,94.0,229.0,3309.0,4373.0,809.0
,351604.0,JAWA TIMUR,MOJOKERTO,TRAWAS,31668.0,31.93238565,11350.0,66.54,1.0,1.0,1.0,43.0,13.0,,44.0,2.0,2464.0,7571.0,6409.0,907.0
,110116.0,ACEH,ACEH SELATAN,TRUMON TIMUR,9135.0,2.15094453,2522.0,300.63,2.0,2.0,2.0,6.0,8.0,,3.0,8.0,69.0,2200.0,1533.0,166.0
,350311.0,JAWA TIMUR,TRENGGALEK,TRENGGALEK,66887.0,53.58972553,24298.0,62.45,1.0,1.0,1.0,75.0,8.0,5.0,2024.0,4.0,10579.0,10868.0,16251.0,5285.0
,950112.0,PAPUA PEGUNUNGAN,JAYAWIJAYA,TRIKORA,1636.0,0.57321958,379.0,,1.0,1.0,2.0,2.0,6.0,,,,3.0,1252.0,73.0,2.0
,180205.0,LAMPUNG,LAMPUNG TENGAH,TRIMURJO,55253.0,12.10662409,19334.0,62.18,1.0,1.0,1.0,339.0,11.0,3.0,124.0,6.0,7300.0,10165.0,14987.0,1950.0
,111509.0,ACEH,NAGAN RAYA,TRIPA MAKMUR,9695.0,2.69539102,3046.0,125.2,2.0,2.0,2.0,12.0,11.0,,6.0,18.0,763.0,2437.0,1770.0,186.0
,110118.0,ACEH,ACEH SELATAN,TRUMON TENGAH,7248.0,1.71409754,2033.0,131.18,2.0,2.0,3.0,5.0,10.0,,9.0,15.0,67.0,1626.0,1554.0,281.0
,170709.0,BENGKULU,LEBONG,TUBEI,8186.0,4.83373244,2650.0,48.26,2.0,2.0,2.0,15.0,7.0,1.0,11.0,1.0,848.0,1862.0,1230.0,418.0
,760507.0,SULAWESI BARAT,MAJENE,TUBO SENDANA,10153.0,11.23745166,2739.0,65.44,2.0,2.0,2.0,10.0,7.0,,11.0,767.0,331.0,2549.0,1578.0,332.0
,317506.0,DKI JAKARTA,JAKARTA TIMUR,CAKUNG,596213.0,3204.49180222,189713.0,41.26,1.0,2.0,2.0,2166.0,,7.0,116.0,10.0,43362.0,103236.0,247373.0,42562.0
,730902.0,SULAWESI SELATAN,MAROS,CAMBA,13426.0,9.28239865,4778.0,120.94,1.0,1.0,1.0,23.0,6.0,2.0,25.0,3.0,703.0,3053.0,2366.0,798.0
,320315.0,JAWA BARAT,CIANJUR,CAMPAKA,71311.0,19.47264735,25470.0,145.31,2.0,2.0,2.0,244.0,11.0,,193.0,,4627.0,15175.0,5462.0,600.0
,321402.0,JAWA BARAT,PURWAKARTA,CAMPAKA,52220.0,51.67698461,17838.0,56.77,2.0,2.0,2.0,142.0,10.0,,6.0,,4037.0,11469.0,11313.0,1184.0
,320325.0,JAWA BARAT,CIANJUR,CAMPAKAMULYA,23690.0,6.45719958,9771.0,75.12,1.0,1.0,2.0,83.0,5.0,,73.0,,1210.0,5380.0,1348.0,209.0
,760402.0,SULAWESI BARAT,POLEWALI MANDAR,CAMPALAGIAN,63866.0,31.45867304,19250.0,118.41,1.0,2.0,2.0,194.0,17.0,1.0,25.0,1124.0,5806.0,23883.0,6851.0,1768.0
,352704.0,JAWA TIMUR,SAMPANG,CAMPLONG,88560.0,71.65711922,29048.0,70.45,2.0,2.0,2.0,294.0,14.0,,534.0,1596.0,12587.0,37490.0,3466.0,759.0
,160520.0,SUMATERA SELATAN,MUSI RAWAS,TUAH NEGERI,28229.0,4.56293972,8935.0,265.64,1.0,1.0,2.0,65.0,11.0,,143.0,1.0,1416.0,8110.0,3417.0,552.0
,351507.0,JAWA TIMUR,SIDOARJO,CANDI,153922.0,210.54361637,50312.0,41.55,1.0,1.0,1.0,247.0,24.0,,1748.0,48.0,6112.0,35874.0,45762.0,13163.0
,147113.0,RIAU,KOTA PEKANBARU,TUAHMADANI,161132.0,247.18993751,45745.0,,2.0,2.0,2.0,1408.0,,5.0,345.0,13.0,22836.0,56099.0,44822.0,15640.0
,320127.0,JAWA BARAT,BOGOR,CARINGIN,138901.0,45.82458993,42356.0,79.21,2.0,2.0,2.0,256.0,12.0,,311.0,1.0,10623.0,27834.0,26898.0,2420.0
,320536.0,JAWA BARAT,GARUT,CARINGIN,35070.0,11.38030494,12142.0,116.47,1.0,2.0,2.0,121.0,6.0,,70.0,426.0,4449.0,6206.0,3982.0,518.0
,320231.0,JAWA BARAT,SUKABUMI,CARINGIN,52480.0,12.55213546,17838.0,37.89,2.0,2.0,2.0,138.0,9.0,,383.0,4.0,2832.0,13314.0,6121.0,906.0
,360128.0,BANTEN,PANDEGLANG,CARITA,37771.0,13.55373106,13059.0,71.85,1.0,2.0,2.0,108.0,10.0,,166.0,652.0,6109.0,6419.0,6331.0,649.0
,320108.0,JAWA BARAT,BOGOR,CARIU,54478.0,18.09693099,19926.0,86.31,1.0,2.0,2.0,129.0,10.0,,47.0,,7789.0,9853.0,6110.0,839.0
,921207.0,PAPUA BARAT,PEGUNUNGAN ARFAK,CATUBOUW,4066.0,1.24529717,1880.0,740.25,1.0,1.0,1.0,10.0,21.0,,,,20.0,1996.0,443.0,112.0
,331005.0,JAWA TENGAH,KLATEN,CAWAS,58339.0,82.83012305,21232.0,36.8,1.0,1.0,1.0,67.0,20.0,,168.0,1.0,1192.0,10137.0,17238.0,2837.0
,110413.0,ACEH,ACEH TENGAH,CELALA,11006.0,2.42121539,3361.0,178.01,2.0,2.0,2.0,28.0,17.0,,25.0,2.0,317.0,3718.0,1754.0,153.0
,731508.0,SULAWESI SELATAN,PINRANG,CEMPA,20027.0,10.46834425,6785.0,91.35,1.0,1.0,2.0,93.0,6.0,1.0,16.0,371.0,1786.0,5762.0,2305.0,408.0
,350110.0,JAWA TIMUR,PACITAN,TULAKAN,87170.0,60.75294731,30974.0,166.7,1.0,1.0,1.0,173.0,17.0,,43.0,43.0,19108.0,13470.0,11771.0,1786.0
,181201.0,LAMPUNG,TULANG BAWANG BARAT,TULANG BAWANG TENGAH,92283.0,72.85488367,30315.0,252.99,1.0,2.0,2.0,392.0,19.0,2.0,342.0,21.0,12893.0,21306.0,18182.0,2711.0
,317105.0,DKI JAKARTA,JAKARTA PUSAT,CEMPAKA PUTIH,98622.0,2080.81572585,33542.0,4.71,1.0,1.0,1.0,381.0,,3.0,23.0,,5654.0,14807.0,36315.0,15970.0
,731607.0,SULAWESI SELATAN,ENREKANG,CENDANA,10084.0,5.5666092,3354.0,112.96,1.0,1.0,1.0,52.0,7.0,,13.0,2.0,645.0,2081.0,2604.0,600.0
