kabupaten_kota,kecamatan,avg_rainfall,max_rainfall,avg_temperature,elevation,landcover_class,ndvi,slope,soil_moisture,year,month,banjir,lat,long,jumlah_penduduk
jakarta timur,jatinegara,10.115,26.521,40.4,18.159,Built-up,0.234,0.126,37.2,2023,12,0,-6.2273,106.8774,329325.0
jakarta timur,kramatjati,15.126,41.479,39.94,30.295,Built-up,0.271,0.152,39.878,2023,12,0,-6.2763,106.8654,325368.0
jakarta timur,makasar,14.174,38.295,39.56,25.658,Built-up,0.399,0.16,39.507,2023,12,0,-6.2663,106.8911,228488.0
jakarta timur,matraman,9.553,24.461,40.32,12.702,Built-up,0.22,0.132,37.2,2023,12,0,-6.2036,106.8645,190489.0
jakarta timur,pasarrebo,17.245,45.642,39.55,48.623,Built-up,0.313,0.252,40.149,2023,12,0,-6.3264,106.8573,242045.0
jakarta timur,pulogadung,8.892,21.761,40.28,10.47,Built-up,0.256,0.136,37.2,2023,12,0,-6.1932,106.889,309037.0
jakarta pusat,cempakaputih,7.625,17.394,40.7,8.401,Built-up,0.208,0.095,37.2,2023,12,0,-6.1809,106.8681,98622.0
jakarta pusat,gambir,5.728,14.621,38.94,7.605,Built-up,0.23,0.061,37.2,2023,12,0,-6.1715,106.8181,95807.0
jakarta pusat,joharbaru,7.616,17.38,40.47,8.969,Built-up,0.167,0.076,37.2,2023,12,0,-6.1821,106.8546,140469.0
jakarta pusat,kemayoran,7.338,17.107,39.65,6.168,Built-up,0.2,0.103,37.2,2023,12,0,-6.1627,106.8558,255632.0
jakarta pusat,menteng,7.758,19.801,38.48,10.741,Built-up,0.28,0.099,37.2,2023,12,0,-6.1958,106.8353,87964.0
jakarta pusat,sawahbesar,8.559,21.015,39.18,7.059,Built-up,0.196,0.09,37.2,2023,12,0,-6.1539,106.8332,126019.0
jakarta pusat,senen,6.786,16.354,39.39,10.007,Built-up,0.199,0.092,37.2,2023,12,0,-6.1842,106.8459,124341.0
jakarta pusat,tanahabang,9.543,23.91,38.82,12.45,Built-up,0.31,0.13,37.2,2023,12,0,-6.2054,106.8094,173198.0
bogor,babakanmadang,60.604,93.431,28.64,501.913,Tree cover,0.502,5.001,38.649,2024,1,1,-6.5917,106.902,121972.0
bogor,bojonggede,73.62,116.932,27.06,133.589,Built-up,0.399,0.293,40.872,2024,1,1,-6.4774,106.7927,266481.0
bogor,caringin,65.179,102.333,26.59,765.651,Tree cover,0.593,4.954,38.665,2024,1,0,-6.7366,106.866,138901.0
bogor,cariu,50.702,90.093,27.83,143.845,Tree cover,0.645,2.107,38.641,2024,1,0,-6.5273,107.1371,54478.0
bogor,ciampea,75.568,119.556,30.57,212.619,Tree cover,0.539,1.34,38.633,2024,1,0,-6.5742,106.698,175400.0
bogor,ciawi,64.852,101.152,22.56,925.94,Tree cover,0.481,6.501,38.652,2024,1,0,-6.7091,106.8937,117903.0
bogor,cibinong,66.494,105.22,27.06,134.037,Built-up,0.389,0.322,40.683,2024,1,1,-6.4839,106.8354,365387.0
bogor,cibungbulang,72.919,115.955,27.06,236.566,Tree cover,0.537,1.249,38.633,2024,1,0,-6.5761,106.661,152898.0
bogor,cigombong,63.951,100.461,27.28,688.475,Tree cover,0.525,4.624,38.667,2024,1,0,-6.7461,106.8128,101474.0
bogor,cigudeg,69.673,114.028,26.51,309.2,Tree cover,0.579,3.666,40.18,2024,1,1,-6.4937,106.5461,142405.0
bogor,cijeruk,65.637,102.963,26.42,717.352,Tree cover,0.473,7.732,38.648,2024,1,0,-6.686,106.7843,96355.0
bogor,cileungsi,58.268,97.424,33.78,69.866,Tree cover,0.428,0.251,40.131,2024,1,1,-6.4094,106.9962,273150.0
bogor,ciomas,68.165,101.611,30.89,268.719,Built-up,0.454,1.946,38.646,2024,1,1,-6.6095,106.762,161632.0
bogor,cisarua,62.61,98.706,14.2,1216.752,Tree cover,0.456,7.714,38.651,2024,1,0,-6.6985,106.9552,132320.0
bogor,ciseeng,75.577,126.089,27.06,99.044,Tree cover,0.528,0.396,41.504,2024,1,1,-6.4556,106.6785,121142.0
bogor,citeureup,60.806,96.743,27.1,229.087,Tree cover,0.497,2.772,39.308,2024,1,1,-6.525,106.8924,221710.0
bogor,dramaga,75.169,114.94,30.58,248.285,Tree cover,0.549,1.71,38.634,2024,1,1,-6.5888,106.7298,113555.0
bogor,gunungputri,58.809,99.449,27.06,81.462,Built-up,0.37,0.389,41.265,2024,1,1,-6.4052,106.9313,294195.0
bogor,gunungsindur,66.182,116.98,27.06,72.997,Tree cover,0.492,0.372,41.546,2024,1,0,-6.3871,106.6872,121333.0
bogor,jasinga,64.407,101.367,28.36,163.412,Tree cover,0.562,1.993,38.442,2024,1,0,-6.4806,106.4559,112356.0
bogor,jonggol,56.224,97.665,30.82,186.743,Tree cover,0.567,2.153,38.574,2024,1,0,-6.4961,107.0456,147880.0
bogor,klapanunggal,56.708,96.935,28.11,203.856,Tree cover,0.496,3.061,40.498,2024,1,1,-6.483,106.9553,129835.0
bogor,kemang,81.08,134.088,27.06,143.048,Tree cover,0.475,0.625,40.222,2024,1,1,-6.5025,106.7345,110256.0
bogor,leuwiliang,68.736,104.361,24.51,556.464,Tree cover,0.576,3.837,38.633,2024,1,0,-6.6402,106.6099,133441.0
bogor,leuwisadeng,71.871,111.839,26.92,306.672,Tree cover,0.518,4.096,38.633,2024,1,0,-6.5736,106.5877,82804.0
bogor,megamendung,62.883,99.384,26.97,877.32,Tree cover,0.515,5.463,38.648,2024,1,1,-6.6635,106.9177,113756.0
bogor,nanggung,67.167,101.741,24.1,848.241,Tree cover,0.46,5.957,38.629,2024,1,0,-6.6725,106.5377,100914.0
bogor,pamijahan,63.812,96.888,25.8,827.34,Tree cover,0.561,5.169,38.634,2024,1,0,-6.6933,106.6596,166309.0
bogor,parung,75.091,124.863,27.06,104.116,Tree cover,0.447,0.338,41.546,2024,1,1,-6.4349,106.7128,128905.0
bogor,parungpanjang,60.568,97.696,28.39,65.388,Tree cover,0.52,0.569,41.546,2024,1,1,-6.3768,106.5551,125437.0
bogor,rancabungur,84.408,142.462,27.06,144.929,Tree cover,0.549,0.575,38.917,2024,1,0,-6.5217,106.7137,63856.0
bogor,rumpin,70.321,115.692,26.46,152.23,Tree cover,0.576,1.981,40.714,2024,1,0,-6.4596,106.6311,156896.0
bogor,sukajaya,68.303,100.629,24.23,847.126,Tree cover,0.444,5.604,38.575,2024,1,0,-6.6313,106.4705,71814.0
bogor,sukamakmur,56.663,92.805,26.02,641.209,Tree cover,0.497,5.807,38.675,2024,1,0,-6.5936,107.0201,92167.0
bogor,sukaraja,63.793,98.836,29.03,276.337,Tree cover,0.528,1.706,38.648,2024,1,1,-6.5792,106.8408,202415.0
bogor,tajurhalang,76.361,121.038,27.06,128.261,Tree cover,0.461,0.34,41.33,2024,1,1,-6.469,106.7596,126087.0
bogor,tamansari,65.813,99.073,27.75,715.585,Tree cover,0.429,6.987,38.639,2024,1,0,-6.6564,106.7458,126736.0
bogor,tanjungsari,52.151,89.218,26.67,362.528,Tree cover,0.598,5.549,38.689,2024,1,0,-6.6115,107.1406,88521.0
bogor,tenjo,57.16,91.788,28.88,60.385,Tree cover,0.542,0.368,39.027,2024,1,0,-6.3723,106.4794,78576.0
bogor,tenjolaya,66.048,98.493,25.96,736.012,Tree cover,0.502,6.928,38.633,2024,1,0,-6.6537,106.708,68536.0
kota bogor,bogorbarat,72.162,107.151,28.76,207.937,Built-up,0.428,0.658,38.645,2024,1,1,-6.5732,106.7655,254629.0
kota bogor,bogorselatan,64.906,100.913,27.93,368.391,Tree cover,0.446,1.807,38.648,2024,1,1,-6.6447,106.8135,219309.0
kota bogor,bogortengah,67.315,100.702,28.76,250.378,Built-up,0.314,0.88,38.648,2024,1,0,-6.5932,106.7986,109057.0
kota bogor,bogortimur,63.502,96.748,28.76,322.856,Built-up,0.352,1.429,38.648,2024,1,0,-6.6207,106.8264,108919.0
kota bogor,bogorutara,62.107,96.857,29.59,209.387,Built-up,0.442,0.831,38.648,2024,1,1,-6.5708,106.8196,204454.0
kota bogor,tanahsareal,73.464,115.597,28.76,184.459,Built-up,0.42,0.639,38.648,2024,1,1,-6.5468,106.7855,231040.0
kota tangerang,batuceper,54.419,100.34,39.23,10.341,Built-up,0.188,0.068,38.16,2024,1,0,-6.1618,106.6703,95474.0
kota tangerang,benda,54.837,111.092,39.23,8.372,Built-up,0.201,0.098,38.16,2024,1,0,-6.13,106.6657,85769.0
kota tangerang,cibodas,50.722,85.125,39.23,19.751,Built-up,0.175,0.128,38.16,2024,1,1,-6.2058,106.608,158036.0
kota tangerang,ciledug,56.518,101.016,39.23,21.279,Built-up,0.196,0.132,38.218,2024,1,1,-6.2386,106.7059,150190.0
kota tangerang,cipondoh,54.575,99.841,39.23,11.897,Built-up,0.196,0.115,38.16,2024,1,1,-6.1862,106.683,231127.0
kota tangerang,jatiuwung,50.143,83.947,39.23,20.101,Built-up,0.18,0.172,38.16,2024,1,0,-6.198,106.5753,107510.0
kota tangerang,karangtengah,56.631,102.455,39.23,13.076,Built-up,0.197,0.156,38.16,2024,1,1,-6.2101,106.7097,167556.0
kota tangerang,karawaci,52.002,91.061,39.23,16.788,Built-up,0.203,0.102,38.16,2024,1,0,-6.1812,106.618,193480.0
kota tangerang,larangan,57.341,104.267,39.23,21.351,Built-up,0.175,0.155,38.161,2024,1,1,-6.2392,106.733,163375.0
kota tangerang,neglasari,53.675,102.299,39.23,11.542,Built-up,0.223,0.072,38.16,2024,1,0,-6.1429,106.6302,124907.0
kota tangerang,periuk,50.886,88.032,39.23,12.531,Built-up,0.187,0.129,38.16,2024,1,1,-6.1675,106.5943,144640.0
kota tangerang,pinang,54.379,93.299,39.23,19.041,Built-up,0.246,0.132,38.16,2024,1,1,-6.2153,106.6662,186671.0
kota tangerang,tangerang,52.264,91.22,39.23,17.193,Built-up,0.216,0.112,38.16,2024,1,0,-6.1888,106.6406,165575.0
tangerang selatan,ciputat,59.185,109.779,37.6,44.431,Built-up,0.297,0.212,41.503,2024,1,1,-6.3082,106.7277,224048.0
tangerang selatan,ciputattimur,60.283,111.29,37.21,41.355,Built-up,0.293,0.245,41.332,2024,1,0,-6.2988,106.7556,170001.0
tangerang selatan,pamulang,61.082,113.386,36.88,59.039,Built-up,0.315,0.233,41.456,2024,1,1,-6.3395,106.7391,326296.0
tangerang selatan,pondokaren,55.787,101.661,37.85,28.61,Built-up,0.256,0.18,41.207,2024,1,1,-6.2664,106.7114,297400.0
tangerang selatan,serpong,57.53,104.09,37.39,42.596,Built-up,0.375,0.214,41.546,2024,1,1,-6.3113,106.6807,165000.0
tangerang selatan,serpongutara,54.648,96.546,37.39,26.59,Built-up,0.27,0.18,39.83,2024,1,1,-6.2536,106.663,139215.0
tangerang selatan,setu,60.039,108.631,37.39,54.164,Tree cover,0.426,0.359,41.546,2024,1,1,-6.3637,107.0373,165907.0
tangerang,balaraja,50.492,79.218,31.43,20.277,Built-up,0.391,0.173,38.396,2024,1,0,-6.2048,106.4427,124129.0
tangerang,cikupa,51.809,84.171,31.43,25.2,Built-up,0.292,0.147,38.241,2024,1,0,-6.218,106.5159,209140.0
tangerang,cisauk,56.64,100.573,31.43,51.37,Tree cover,0.485,0.313,41.546,2024,1,0,-6.3391,106.6302,91438.0
tangerang,cisoka,48.632,76.828,31.43,26.713,Tree cover,0.481,0.26,38.322,2024,1,0,-6.2598,106.4167,97591.0
tangerang,curug,50.061,84.056,31.43,30.753,Built-up,0.277,0.142,39.264,2024,1,0,-6.2426,106.5661,176617.0
tangerang,gunungkaler,46.023,75.829,31.43,8.194,Cropland,0.309,0.068,38.396,2024,1,0,-6.0957,106.3742,56160.0
tangerang,jambe,52.933,86.137,31.43,43.823,Tree cover,0.504,0.302,39.396,2024,1,0,-6.3238,106.4992,55650.0
tangerang,jayanti,48.833,77.203,31.43,18.626,Tree cover,0.471,0.144,38.396,2024,1,0,-6.2068,106.3983,70728.0
tangerang,kelapadua,50.441,84.592,31.43,27.206,Built-up,0.254,0.146,39.079,2024,1,0,-6.2426,106.6094,167553.0
tangerang,kemiri,48.574,84.858,31.43,5.064,Cropland,0.224,0.09,38.396,2024,1,0,-6.0878,106.4638,61384.0
tangerang,kosambi,55.124,121.537,31.43,3.034,Built-up,0.139,0.058,38.16,2024,1,0,-6.0809,106.685,111705.0
tangerang,kresek,46.667,74.232,31.43,11.706,Cropland,0.33,0.093,38.396,2024,1,0,-6.1444,106.4044,71795.0
tangerang,kronjo,46.295,80.534,31.43,4.048,Cropland,0.203,0.069,38.396,2024,1,0,-6.0703,106.4282,65599.0
tangerang,legok,52.815,89.417,31.43,43.009,Tree cover,0.437,0.179,41.546,2024,1,0,-6.3048,106.565,124324.0
tangerang,mauk,47.23,87.891,31.43,3.228,Cropland,0.233,0.07,38.214,2024,1,0,-6.058,106.5207,91382.0
tangerang,mekarbaru,45.898,78.571,31.43,4.93,Cropland,0.244,0.066,38.396,2024,1,0,-6.062,106.3871,44152.0
tangerang,pagedangan,52.758,91.863,31.43,39.721,Tree cover,0.376,0.198,41.47,2024,1,0,-6.2973,106.6175,111222.0
tangerang,pakuhaji,50.652,104.886,31.43,3.922,Cropland,0.244,0.061,38.16,2024,1,0,-6.0602,106.6063,127330.0
tangerang,panongan,51.217,84.674,31.43,36.953,Tree cover,0.403,0.192,41.036,2024,1,0,-6.2789,106.5262,129996.0
tangerang,pasarkemis,50.865,87.587,31.43,14.061,Built-up,0.235,0.127,38.16,2024,1,0,-6.1589,106.5525,255345.0
tangerang,rajeg,50.204,85.531,31.43,8.659,Cropland,0.301,0.105,38.265,2024,1,0,-6.1163,106.5103,188209.0
tangerang,sepatan,51.419,97.539,31.43,8.849,Built-up,0.226,0.052,38.16,2024,1,0,-6.1183,106.5801,112289.0
tangerang,sepatantimur,53.202,103.114,31.43,9.449,Built-up,0.252,0.066,38.16,2024,1,0,-6.1199,106.6084,105994.0
tangerang,sindangjaya,51.015,81.678,31.43,17.038,Tree cover,0.38,0.132,38.296,2024,1,0,-6.1689,106.4989,95575.0
tangerang,solear,50.67,80.967,31.43,39.539,Tree cover,0.507,0.297,38.285,2024,1,0,-6.3069,106.4215,101969.0
tangerang,sukadiri,49.423,95.897,31.43,4.864,Cropland,0.277,0.063,38.16,2024,1,0,-6.0699,106.559,66679.0
tangerang,sukamulya,48.491,76.523,31.43,14.287,Cropland,0.376,0.136,38.396,2024,1,0,-6.1604,106.4362,74309.0
tangerang,teluknaga,52.567,115.613,31.43,3.313,Permanent water bodies,0.161,0.071,38.16,2024,1,1,-6.0499,106.6582,167977.0
tangerang,tigaraksa,50.031,81.849,31.43,29.506,Tree cover,0.472,0.225,38.379,2024,1,0,-6.2657,106.4673,163531.0
depok,beji,65.329,119.586,39.06,78.676,Built-up,0.289,0.279,41.265,2024,1,0,-6.3731,106.819,156512.0
depok,bojongsari,67.036,117.133,36.92,87.016,Built-up,0.35,0.265,41.517,2024,1,0,-6.3943,106.7378,128079.0
depok,cilodong,68.415,109.112,37.74,106.017,Built-up,0.324,0.295,41.265,2024,1,0,-6.4303,106.8379,161689.0
depok,cimanggis,62.072,107.521,37.74,74.634,Built-up,0.319,0.278,41.265,2024,1,1,-6.3677,106.8694,236198.0
depok,cinere,62.847,116.148,36.56,54.274,Built-up,0.312,0.287,41.265,2024,1,0,-6.3315,106.7894,84101.0
depok,cipayung,70.306,113.558,37.74,106.638,Built-up,0.31,0.3,41.265,2024,1,0,-6.4297,106.8028,308484.0
depok,limo,63.065,116.462,36.87,73.923,Built-up,0.343,0.284,41.265,2024,1,1,-6.3686,106.7808,98758.0
depok,pancoranmas,67.607,115.234,38.16,89.403,Built-up,0.31,0.285,41.265,2024,1,0,-6.3984,106.7998,239940.0
depok,sawangan,67.838,116.348,36.74,91.287,Tree cover,0.371,0.296,41.269,2024,1,1,-6.4067,106.7641,170342.0
depok,sukmajaya,66.24,110.571,39.88,88.001,Built-up,0.342,0.34,41.265,2024,1,0,-6.3973,106.8436,248803.0
depok,tapos,63.625,104.11,37.74,98.048,Built-up,0.41,0.278,41.265,2024,1,0,-6.4192,106.8805,254663.0
bekasi,babelan,55.195,120.495,38.5,3.768,Cropland,0.282,0.07,38.401,2024,1,1,-6.1257,107.0341,256183.0
bekasi,bojongmangu,48.467,80.115,29.28,48.869,Tree cover,0.657,0.584,38.493,2024,1,0,-6.4389,107.1778,30251.0
bekasi,cabangbungin,50.948,111.256,30.62,3.757,Cropland,0.408,0.053,38.402,2024,1,0,-6.0781,107.1363,60214.0
bekasi,cibarusah,53.213,89.295,31.03,52.034,Cropland,0.603,0.394,38.493,2024,1,1,-6.434,107.1108,102578.0
bekasi,cibitung,51.364,97.878,30.17,14.027,Cropland,0.338,0.106,38.421,2024,1,1,-6.2357,107.1004,255947.0
bekasi,cikarangbarat,52.275,97.716,30.56,29.644,Built-up,0.315,0.174,38.489,2024,1,1,-6.2973,107.0941,211039.0
bekasi,cikarangpusat,41.019,62.26,29.33,34.68,Built-up,0.421,0.347,38.493,2024,1,1,-6.3596,107.1836,68445.0
bekasi,cikarangselatan,48.06,79.249,31.04,41.443,Built-up,0.355,0.306,38.493,2024,1,1,-6.3385,107.1279,171742.0
bekasi,cikarangtimur,38.64,62.01,31.04,15.164,Cropland,0.385,0.085,38.641,2024,1,1,-6.2885,107.209,110191.0
bekasi,cikarangutara,45.148,79.227,31.04,17.902,Built-up,0.299,0.13,38.484,2024,1,1,-6.2754,107.1556,239769.0
bekasi,karangbahagia,44.664,76.332,28.57,10.334,Cropland,0.369,0.08,38.402,2024,1,0,-6.2172,107.197,133153.0
bekasi,kedungwaringin,41.16,65.767,28.36,10.722,Cropland,0.452,0.076,39.218,2024,1,0,-6.2516,107.2483,76652.0
bekasi,muaragembong,53.634,131.025,31.04,1.597,Permanent water bodies,0.195,0.046,38.397,2024,1,1,-6.0033,107.0499,43722.0
bekasi,pebayuran,46.45,85.161,29.59,7.055,Cropland,0.297,0.061,38.428,2024,1,0,-6.1593,107.2485,110356.0
bekasi,serangbaru,51.362,82.71,31.2,47.778,Tree cover,0.447,0.25,38.493,2024,1,1,-6.3956,107.1143,152783.0
bekasi,setu,57.245,96.345,31.04,51.932,Tree cover,0.436,0.202,38.552,2024,1,1,-6.3462,106.6764,165907.0
bekasi,sukakarya,48.101,93.548,30.06,5.911,Cropland,0.276,0.05,38.402,2024,1,1,-6.1449,107.1856,56989.0
bekasi,sukatani,47.869,89.013,31.13,9.292,Cropland,0.338,0.08,38.402,2024,1,1,-6.1918,107.1559,102679.0
bekasi,sukawangi,51.6,111.275,30.48,3.12,Cropland,0.4,0.044,38.402,2024,1,1,-6.1187,107.091,54097.0
bekasi,tambelang,49.434,97.277,30.44,5.555,Cropland,0.378,0.072,38.402,2024,1,0,-6.167,107.1273,43986.0
bekasi,tambunselatan,54.247,109.502,30.56,20.065,Built-up,0.289,0.152,38.455,2024,1,0,-6.2571,107.0543,433710.0
bekasi,tambunutara,54.035,110.849,30.91,8.214,Built-up,0.36,0.091,38.402,2024,1,1,-6.1927,107.0611,193581.0
bekasi,tarumajaya,55.325,123.319,37.84,2.309,Cropland,0.238,0.051,38.309,2024,1,1,-6.1219,106.9975,123032.0
kota bekasi,bantargebang,56.776,104.925,36.85,46.555,Built-up,0.347,0.262,40.472,2024,1,1,-6.3385,106.9912,113988.0
kota bekasi,bekasibarat,56.07,113.245,39.28,17.765,Built-up,0.187,0.161,38.303,2024,1,0,-6.2336,106.9628,266287.0
kota bekasi,bekasiselatan,55.529,111.509,36.85,22.99,Built-up,0.194,0.103,40.238,2024,1,1,-6.2582,106.9778,214493.0
kota bekasi,bekasitimur,54.854,116.26,36.85,19.269,Built-up,0.195,0.113,38.446,2024,1,1,-6.2421,107.0191,273703.0
kota bekasi,bekasiutara,55.177,115.653,38.55,13.259,Built-up,0.217,0.12,38.352,2024,1,1,-6.2074,107.0064,338087.0
kota bekasi,jatiasih,56.948,109.901,36.85,39.466,Built-up,0.3,0.259,41.265,2024,1,1,-6.3072,106.9524,239159.0
kota bekasi,jatisampurna,59.115,101.976,36.85,69.311,Built-up,0.327,0.278,41.265,2024,1,0,-6.3654,106.9249,114108.0
kota bekasi,medansatria,55.664,115.295,39.05,10.53,Built-up,0.201,0.136,38.225,2024,1,0,-6.1989,106.9836,158729.0
kota bekasi,mustikajaya,56.359,110.039,30.53,32.768,Built-up,0.348,0.179,38.759,2024,1,1,-6.3076,107.0166,216604.0
kota bekasi,pondokgede,56.829,113.596,36.85,24.987,Built-up,0.227,0.142,41.191,2024,1,1,-6.2691,106.9299,227423.0
kota bekasi,pondokmelati,57.891,110.285,36.85,38.409,Built-up,0.285,0.242,41.265,2024,1,0,-6.3095,106.9282,128690.0
kota bekasi,rawalumbu,55.291,110.806,36.85,27.96,Built-up,0.221,0.131,40.297,2024,1,1,-6.2812,106.9942,222398.0
jakarta barat,cengkareng,56.221,113.573,39.42,5.286,Built-up,0.147,0.059,38.177,2024,1,1,-6.1515,106.7369,591748.0
jakarta barat,grogolpetamburan,53.911,110.067,39.42,6.01,Built-up,0.136,0.06,38.225,2024,1,0,-6.1634,106.7865,237367.0
jakarta barat,kalideres,55.539,111.93,39.42,5.258,Built-up,0.158,0.071,38.16,2024,1,1,-6.1346,106.7039,468017.0
jakarta barat,kebonjeruk,54.705,106.045,39.42,10.059,Built-up,0.178,0.118,38.225,2024,1,1,-6.1895,106.7691,370282.0
jakarta barat,kembangan,56.609,106.018,39.42,10.349,Built-up,0.214,0.126,38.184,2024,1,1,-6.1982,106.7418,315702.0
jakarta barat,palmerah,56.422,111.601,39.42,10.559,Built-up,0.161,0.122,38.225,2024,1,0,-6.1917,106.7956,233786.0
jakarta barat,tamansari,71.787,155.692,39.42,6.894,Tree cover,0.097,0.061,38.225,2024,1,0,-6.1481,106.8184,126736.0
jakarta barat,tambora,67.991,146.771,39.42,5.895,Built-up,0.092,0.048,38.225,2024,1,0,-6.1475,106.8035,267877.0
jakarta utara,cilincing,58.317,130.034,39.53,3.19,Built-up,0.151,0.068,38.225,2024,1,1,-6.1243,106.9421,453521.0
jakarta utara,kelapagading,60.073,126.472,40.95,5.514,Built-up,0.2,0.062,38.225,2024,1,0,-6.161,106.9037,146701.0
jakarta utara,koja,60.109,134.793,40.24,3.739,Built-up,0.093,0.063,38.225,2024,1,0,-6.1215,106.905,351261.0
jakarta utara,pademangan,71.534,158.694,40.24,3.198,Built-up,0.153,0.104,38.225,2024,1,0,-6.1301,106.8381,170512.0
jakarta utara,penjaringan,59.362,126.984,40.24,3.083,Built-up,0.128,0.074,38.208,2024,1,1,-6.115,106.7639,331310.0
jakarta utara,tanjungpriok,60.633,136.271,40.24,4.06,Built-up,0.131,0.101,38.225,2024,1,0,-6.1319,106.875,419791.0
jakarta selatan,cilandak,61.421,114.511,37.34,37.329,Built-up,0.294,0.193,41.265,2024,1,1,-6.2927,106.7933,229201.0
jakarta selatan,jagakarsa,64.005,117.32,36.73,57.304,Built-up,0.294,0.27,41.265,2024,1,1,-6.334,106.8224,383275.0
jakarta selatan,kebayoranbaru,60.582,112.654,37.73,22.272,Built-up,0.219,0.16,39.151,2024,1,1,-6.2447,106.8014,155693.0
jakarta selatan,kebayoranlama,59.796,109.186,37.29,25.395,Built-up,0.242,0.143,39.807,2024,1,1,-6.2495,106.7801,333904.0
jakarta selatan,mampangprapatan,61.257,116.618,37.56,21.604,Built-up,0.212,0.146,39.609,2024,1,1,-6.2523,106.821,159222.0
jakarta selatan,pancoran,59.982,114.318,37.56,25.372,Built-up,0.204,0.19,40.196,2024,1,1,-6.2553,106.8436,179798.0
jakarta selatan,pasarminggu,62.021,117.485,37.14,35.89,Built-up,0.274,0.23,41.265,2024,1,1,-6.2908,106.8293,335189.0
jakarta selatan,pesanggrahan,59.671,108.781,37.58,23.82,Built-up,0.23,0.178,39.561,2024,1,1,-6.2504,106.7587,272483.0
jakarta selatan,setiabudi,61.189,115.121,37.56,17.99,Built-up,0.22,0.133,38.225,2024,1,0,-6.2196,106.83,116915.0
jakarta selatan,tebet,58.497,109.806,39.09,17.948,Built-up,0.177,0.137,38.225,2024,1,0,-6.2289,106.8509,240402.0
jakarta timur,cakung,57.436,117.822,40.01,7.969,Built-up,0.233,0.102,38.225,2024,1,1,-6.1885,106.9409,596213.0
jakarta timur,cipayung,59.205,109.085,40.08,48.413,Built-up,0.348,0.257,41.265,2024,1,0,-6.3253,106.9036,308484.0
jakarta timur,ciracas,61.116,110.006,40.08,53.48,Built-up,0.34,0.263,41.265,2024,1,0,-6.3339,106.8784,327813.0
jakarta timur,durensawit,57.089,113.221,40.1,16.888,Built-up,0.213,0.139,38.266,2024,1,0,-6.2325,106.9206,457134.0
jakarta timur,jatinegara,57.52,107.877,40.25,18.159,Built-up,0.183,0.126,38.225,2024,1,1,-6.2273,106.8774,329325.0
jakarta timur,kramatjati,58.998,111.741,40.08,30.295,Built-up,0.273,0.152,40.986,2024,1,1,-6.2763,106.8654,325368.0
jakarta timur,makasar,58.334,111.869,40.08,25.658,Built-up,0.304,0.16,40.603,2024,1,0,-6.2663,106.8911,228488.0
jakarta timur,matraman,58.546,111.919,39.84,12.702,Built-up,0.177,0.132,38.225,2024,1,0,-6.2036,106.8645,190489.0
jakarta timur,pasarrebo,61.234,111.754,40.08,48.623,Built-up,0.258,0.252,41.265,2024,1,1,-6.3264,106.8573,242045.0
jakarta timur,pulogadung,59.994,118.865,40.21,10.47,Built-up,0.204,0.136,38.225,2024,1,0,-6.1932,106.889,309037.0
jakarta pusat,cempakaputih,62.067,125.789,40.09,8.401,Built-up,0.166,0.095,38.225,2024,1,0,-6.1809,106.8681,98622.0
jakarta pusat,gambir,60.365,125.479,40.02,7.605,Built-up,0.166,0.061,38.225,2024,1,0,-6.1715,106.8181,95807.0
jakarta pusat,joharbaru,62.06,125.789,39.96,8.969,Built-up,0.131,0.076,38.225,2024,1,0,-6.1821,106.8546,140469.0
jakarta pusat,kemayoran,61.741,126.034,40.82,6.168,Built-up,0.149,0.103,38.225,2024,1,0,-6.1627,106.8558,255632.0
jakarta pusat,menteng,60.342,120.608,39.93,10.741,Built-up,0.197,0.099,38.225,2024,1,0,-6.1958,106.8353,87964.0
jakarta pusat,sawahbesar,69.112,148.614,40.02,7.059,Built-up,0.139,0.09,38.225,2024,1,0,-6.1539,106.8332,126019.0
jakarta pusat,senen,61.153,125.183,39.29,10.007,Built-up,0.15,0.092,38.225,2024,1,0,-6.1842,106.8459,124341.0
jakarta pusat,tanahabang,60.781,116.826,40.02,12.45,Built-up,0.207,0.13,38.225,2024,1,0,-6.2054,106.8094,173198.0
bogor,babakanmadang,66.02,88.734,31.2,501.913,Tree cover,0.568,5.001,39.022,2024,2,0,-6.5917,106.902,121972.0
bogor,bojonggede,58.463,82.61,34.65,133.589,Built-up,0.447,0.293,41.125,2024,2,0,-6.4774,106.7927,266481.0
bogor,caringin,62.983,83.58,27.05,765.651,Tree cover,0.642,4.954,39.01,2024,2,0,-6.7366,106.866,138901.0
bogor,cariu,53.677,71.477,29.72,143.845,Tree cover,0.66,2.107,39.071,2024,2,0,-6.5273,107.1371,54478.0
bogor,ciampea,61.639,82.284,33.67,212.619,Tree cover,0.562,1.34,38.964,2024,2,0,-6.5742,106.698,175400.0
